image_id,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness
00450.jpg,6.68,7.51,7.02,6.8,5.52,7.05
00451.jpg,7.0,6.4,7.17,6.54,6.33,6.83
00452.jpg,6.71,7.83,8.15,7.72,7.18,6.56
00453.jpg,2.49,4.6,5.15,3.65,2.79,1.64
00454.jpg,7.48,7.35,7.7,7.58,7.49,7.7
00455.jpg,4.47,5.9,5.53,6.25,4.76,3.29
00456.jpg,5.14,6.6,6.47,6.07,4.76,5.47
00457.jpg,3.27,5.7,5.19,5.19,2.84,2.29
00458.jpg,6.84,6.88,7.88,7.49,7.73,7.18
00459.jpg,3.21,4.26,4.69,3.67,3.8,2.3
00460.jpg,7.79,8.0,7.97,7.9,7.77,8.24
00461.jpg,3.2,3.55,3.78,4.07,2.57,1.88
00462.jpg,7.55,8.03,7.65,7.88,8.12,8.13
00463.jpg,6.8,7.33,7.43,7.7,6.23,6.78
00464.jpg,6.8,6.33,7.37,7.98,7.0,7.43
00465.jpg,7.33,6.37,7.33,7.5,7.4,7.4
00466.jpg,6.17,5.25,5.57,5.67,5.65,6.32
00467.jpg,7.71,7.47,8.33,7.96,7.67,8.55
00468.jpg,7.45,7.72,7.55,8.12,6.83,7.48
00469.jpg,7.27,7.53,7.95,8.15,6.42,6.45
00470.jpg,7.78,7.35,8.0,8.08,7.6,8.17
00471.jpg,3.76,6.27,6.01,5.29,3.81,1.22
00472.jpg,8.0,8.12,8.33,8.02,7.82,8.3
00473.jpg,5.72,6.73,6.7,5.97,4.55,4.83
00474.jpg,5.2,6.38,6.43,7.0,3.75,4.62
00475.jpg,3.99,6.39,5.7,5.71,3.99,2.14
00476.jpg,3.0,5.43,4.67,4.47,2.17,1.7
00477.jpg,3.08,3.45,2.32,3.17,3.3,2.48
00478.jpg,7.85,8.28,8.4,8.62,7.75,8.17
00479.jpg,8.05,7.58,7.89,7.4,8.33,8.36
00480.jpg,7.24,7.28,7.85,7.09,7.22,6.35
00481.jpg,4.5,4.73,5.23,4.89,5.53,3.8
00482.jpg,3.21,4.59,4.06,4.67,3.46,2.41
00483.jpg,7.77,7.67,7.73,7.82,7.75,7.53
00484.jpg,6.5,5.66,6.99,6.17,6.07,6.96
00485.jpg,4.58,5.47,5.98,6.42,3.35,3.57
00486.jpg,7.35,7.58,8.44,7.83,6.9,7.33
00487.jpg,8.35,8.23,8.17,8.72,7.82,8.13
00488.jpg,3.33,5.15,5.52,4.33,3.18,1.68
00489.jpg,6.95,6.99,7.34,7.24,7.2,7.94
00490.jpg,1.83,4.29,4.56,4.0,2.94,0.91
00491.jpg,8.38,8.41,8.42,8.43,8.07,8.12
00492.jpg,8.49,8.36,8.57,8.28,7.58,8.62
00493.jpg,4.2,6.74,6.65,6.68,4.64,2.38
00494.jpg,4.53,6.25,6.05,6.53,4.53,4.12
00495.jpg,6.29,7.2,6.92,6.15,6.39,6.79
00496.jpg,6.63,5.03,6.32,6.3,6.93,6.87
00497.jpg,6.74,5.27,6.62,6.48,7.08,6.7
00498.jpg,8.52,8.62,8.13,8.56,8.27,7.82
00499.jpg,3.45,6.81,6.33,5.84,4.79,2.29
00500.jpg,4.05,6.64,6.07,5.49,4.12,2.23
00501.jpg,5.32,6.75,6.5,6.32,5.26,3.43
00502.jpg,6.39,7.65,7.19,7.47,5.12,6.02
00503.jpg,4.28,5.06,5.46,5.23,4.68,4.71
00504.jpg,7.84,7.76,7.7,7.93,7.9,8.21
00505.jpg,4.37,5.55,5.32,5.62,4.73,2.59
00506.jpg,5.88,5.42,6.14,5.67,5.42,5.35
00507.jpg,3.18,2.0,4.67,3.41,4.04,2.22
00508.jpg,3.98,3.03,4.35,4.08,5.33,4.68
00509.jpg,2.73,3.35,4.12,4.12,3.82,1.81
00510.jpg,7.97,7.68,7.78,8.03,7.62,8.18
00511.jpg,5.48,5.83,6.46,6.02,5.65,3.93
00512.jpg,4.65,5.34,5.14,5.78,4.51,3.45
00513.jpg,4.97,6.89,6.44,6.67,5.22,2.85
00514.jpg,2.51,4.68,4.71,3.92,3.15,1.26
00515.jpg,8.16,7.14,7.44,7.92,8.12,8.13
00516.jpg,3.84,5.56,6.33,5.67,4.92,2.62
00517.jpg,7.5,6.31,7.14,6.87,7.7,7.83
00518.jpg,5.67,3.23,6.69,4.93,6.61,7.16
00519.jpg,1.94,1.06,2.56,1.53,4.56,2.35
00520.jpg,7.36,7.37,7.88,7.53,7.91,7.35
00521.jpg,7.96,7.37,7.7,7.79,7.77,8.01
00522.jpg,7.43,6.63,7.71,7.78,7.76,8.06
00523.jpg,2.32,1.52,2.12,2.46,3.41,1.77
00524.jpg,7.44,5.74,7.39,6.94,7.07,7.48
00525.jpg,3.54,5.02,4.71,4.4,4.24,2.3
00526.jpg,6.29,7.48,7.09,6.53,6.24,6.35
00527.jpg,3.85,2.6,3.55,3.55,4.64,4.8
00528.jpg,7.67,7.66,7.56,7.44,7.46,7.92
00529.jpg,7.92,8.32,8.09,8.08,7.8,7.6
00530.jpg,6.45,6.55,6.98,6.06,4.7,5.24
00531.jpg,6.65,5.28,6.48,6.23,6.18,6.92
00532.jpg,3.61,2.72,3.72,4.05,2.85,2.88
00533.jpg,7.63,8.36,8.36,8.44,8.29,8.66
00534.jpg,3.74,3.87,4.64,4.33,4.44,2.72
00535.jpg,7.66,7.94,7.36,7.55,7.6,7.72
00536.jpg,2.78,4.8,4.67,4.38,4.71,1.78
00537.jpg,5.01,6.55,6.12,6.56,5.94,4.18
00538.jpg,2.42,5.07,4.56,4.45,4.62,1.32
00539.jpg,2.85,3.58,4.16,3.75,4.42,1.72
00540.jpg,3.55,4.96,5.44,4.98,4.6,2.43
00541.jpg,8.14,7.44,8.16,7.52,7.54,8.03
00542.jpg,7.64,7.95,7.89,7.5,8.1,8.26
00543.jpg,8.03,8.1,8.09,7.73,8.3,7.77
00544.jpg,4.85,6.49,5.99,5.96,4.46,2.63
00545.jpg,2.64,5.28,5.57,5.14,3.11,1.12
00546.jpg,4.96,7.04,6.4,6.01,5.97,4.18
00547.jpg,7.72,7.5,8.06,7.62,7.96,7.6
00548.jpg,6.19,7.22,7.68,7.54,7.11,4.23
00549.jpg,6.14,7.35,7.09,7.61,6.24,5.23
00550.jpg,4.16,2.94,4.04,3.93,5.02,4.22
00551.jpg,3.69,3.24,4.37,3.73,4.01,2.08
00552.jpg,4.67,4.63,5.34,5.3,4.49,4.74
00553.jpg,7.75,7.28,8.0,7.24,6.86,7.18
00554.jpg,5.92,5.04,6.63,5.98,5.98,6.37
00555.jpg,3.34,6.61,6.49,6.11,5.1,2.27
00556.jpg,6.45,7.35,7.05,7.08,6.81,6.05
00557.jpg,6.74,6.35,7.3,6.62,6.75,6.99
00558.jpg,1.37,5.04,4.78,4.23,2.31,0.64
00559.jpg,5.26,4.71,5.06,5.76,5.21,6.04
00560.jpg,4.88,6.5,6.35,5.72,5.39,4.05
00561.jpg,7.36,7.64,7.3,7.22,7.26,7.22
00562.jpg,7.62,7.75,7.56,7.57,7.89,7.67
00563.jpg,8.16,7.99,8.33,8.3,8.19,8.46
00564.jpg,2.71,5.17,5.12,4.65,4.53,1.39
00565.jpg,7.68,7.69,7.79,7.73,7.91,8.1
00566.jpg,4.42,6.58,6.2,5.76,5.56,3.51
00567.jpg,4.76,5.43,6.06,5.39,3.41,4.32
00568.jpg,3.6,5.75,6.01,5.46,4.15,2.56
00569.jpg,8.32,8.15,8.27,8.49,7.87,8.39
00570.jpg,6.1,6.9,7.22,6.96,5.8,5.48
00571.jpg,6.67,7.33,7.48,7.32,6.56,5.97
00572.jpg,3.85,6.0,6.11,5.1,5.35,1.84
00573.jpg,7.95,6.96,8.08,7.8,8.1,8.2
00574.jpg,7.0,7.57,7.58,6.91,6.72,7.27
00575.jpg,2.94,5.88,5.38,5.4,4.14,1.63
00576.jpg,1.61,3.04,3.68,2.91,3.42,1.08
00577.jpg,2.11,4.15,3.96,3.4,2.03,1.71
00578.jpg,6.82,6.02,7.69,6.96,6.91,7.2
00579.jpg,6.16,6.27,6.23,6.24,6.46,5.95
00580.jpg,7.6,6.65,7.82,7.56,7.5,7.51
00581.jpg,2.3,4.72,4.58,4.39,4.6,1.38
00582.jpg,4.36,5.05,6.17,5.7,4.68,2.77
00583.jpg,1.52,4.35,4.87,4.74,3.65,1.11
00584.jpg,4.06,5.51,5.78,5.74,4.9,3.45
00585.jpg,6.26,5.62,6.67,6.67,6.71,6.29
00586.jpg,7.19,6.53,7.05,7.29,6.79,6.67
00587.jpg,4.98,5.7,6.54,6.28,5.59,3.39
00588.jpg,6.84,6.62,7.12,6.82,7.24,6.48
00589.jpg,3.97,4.22,5.54,4.75,4.03,3.2
00590.jpg,2.62,3.01,4.66,3.9,2.98,1.57
00591.jpg,6.4,6.24,6.81,6.29,6.79,6.87
00592.jpg,7.34,7.38,7.67,7.21,7.19,7.13
00593.jpg,2.88,4.91,4.99,4.47,3.42,2.24
00594.jpg,4.88,5.34,6.09,5.52,2.63,4.06
00595.jpg,6.17,4.5,5.98,5.98,7.23,6.3
00596.jpg,1.16,4.09,3.48,3.26,3.33,0.76
00597.jpg,7.69,7.59,7.69,7.61,7.8,7.72
00598.jpg,7.87,8.0,7.88,7.75,8.04,8.22
00599.jpg,2.85,4.04,3.97,4.02,4.08,1.86
00600.jpg,3.57,5.91,5.16,4.88,4.59,2.16
00601.jpg,5.19,6.32,6.41,5.82,5.63,3.72
00602.jpg,7.11,6.79,7.38,6.24,6.52,6.57
00603.jpg,6.42,6.75,6.45,6.36,6.33,6.06
00604.jpg,6.53,6.34,6.51,6.63,6.74,5.89
00605.jpg,6.01,5.41,7.15,6.36,6.47,5.18
00606.jpg,7.06,6.81,7.25,7.01,6.34,7.15
00607.jpg,7.01,7.16,7.53,7.22,6.93,7.19
00608.jpg,3.82,7.03,6.57,5.78,5.72,2.73
00609.jpg,3.94,5.92,5.56,5.69,4.88,2.66
00610.jpg,3.36,4.68,5.11,4.67,4.81,2.17
00611.jpg,6.71,6.47,7.22,7.11,6.04,6.4
00612.jpg,6.52,6.01,6.68,6.21,5.33,5.9
00613.jpg,6.05,6.05,6.63,6.22,6.39,6.26
00614.jpg,7.63,7.69,7.29,7.44,7.74,7.54
00615.jpg,2.03,2.96,3.4,2.94,1.32,1.93
00616.jpg,3.06,4.81,5.55,4.32,3.01,1.63
00617.jpg,6.42,6.39,6.61,6.19,5.71,5.67
00618.jpg,3.43,4.67,4.8,4.28,4.14,2.15
00619.jpg,3.26,3.35,4.16,4.18,3.54,2.98
00620.jpg,1.9,1.72,2.31,2.27,2.26,1.74
00621.jpg,3.08,4.89,4.72,4.28,3.52,1.76
00622.jpg,6.36,6.58,6.68,6.56,5.99,6.2
00623.jpg,2.77,4.02,3.39,3.78,3.11,1.84
00624.jpg,2.63,4.34,3.99,3.92,2.51,1.65
00625.jpg,5.34,3.81,5.75,5.16,5.72,4.79
00626.jpg,3.83,5.55,5.36,4.89,5.26,2.08
00627.jpg,4.08,5.09,5.02,4.67,2.62,3.45
00628.jpg,4.98,5.86,6.08,5.26,4.84,4.22
00629.jpg,7.45,7.41,7.55,7.41,7.07,7.24
00630.jpg,3.84,4.68,5.64,4.93,5.01,2.75
00631.jpg,4.01,5.86,4.66,4.56,4.4,2.74
00632.jpg,3.33,5.53,4.33,4.6,4.72,1.45
00633.jpg,2.4,4.42,3.5,3.55,4.14,1.6
00634.jpg,6.98,6.55,6.73,6.95,8.22,7.65
00635.jpg,3.55,4.83,5.0,5.3,5.7,2.65
00636.jpg,2.73,1.17,2.17,2.57,6.46,3.77
00637.jpg,5.47,3.63,5.17,4.42,6.78,5.52
00638.jpg,2.4,3.37,4.63,4.1,5.3,1.58
00639.jpg,7.31,6.74,7.25,7.39,7.13,8.08
00640.jpg,3.32,5.3,5.27,5.23,5.0,2.95
00641.jpg,6.51,6.39,6.49,6.61,6.92,6.49
00642.jpg,4.1,1.93,2.33,3.57,5.62,4.86
00643.jpg,2.67,1.14,2.39,2.98,4.91,2.92
00644.jpg,3.41,2.58,3.31,2.8,4.27,2.98
00645.jpg,5.34,5.5,5.39,5.26,3.97,5.66
00646.jpg,6.74,7.32,6.2,7.3,7.18,6.01
00647.jpg,7.09,6.52,6.41,6.79,6.91,6.92
00648.jpg,3.06,5.83,5.0,5.51,5.97,3.0
00649.jpg,8.14,8.47,7.89,7.77,7.98,8.01
00650.jpg,1.83,1.53,3.23,2.33,3.83,0.87
00651.jpg,6.84,6.73,6.71,5.87,7.63,6.44
00652.jpg,6.91,5.85,6.36,5.95,7.67,6.48
00653.jpg,6.19,4.79,4.81,5.21,7.33,6.33
00654.jpg,5.49,5.53,5.01,5.71,4.37,6.21
00655.jpg,7.37,6.66,6.83,6.97,7.05,7.09
00656.jpg,5.3,4.92,4.49,5.22,3.36,5.05
00657.jpg,5.9,5.09,5.41,5.53,6.18,5.09
00658.jpg,6.99,6.63,6.57,6.03,7.1,6.83
00659.jpg,6.61,6.62,7.29,7.31,7.23,7.05
00660.jpg,5.94,5.84,5.63,5.21,6.1,5.61
00661.jpg,6.16,6.37,6.01,6.87,6.08,5.94
00662.jpg,7.31,7.39,7.68,7.56,7.7,7.59
00663.jpg,4.77,6.46,6.29,5.73,6.4,3.37
00664.jpg,3.6,5.23,5.3,5.09,5.82,2.03
00665.jpg,5.23,5.46,6.47,5.44,6.48,2.93
00666.jpg,5.74,5.31,6.1,5.67,6.75,5.97
00667.jpg,4.28,2.94,3.22,3.3,5.22,4.51
00668.jpg,1.71,0.6,0.92,2.0,2.98,1.84
00669.jpg,6.57,6.83,7.0,7.04,7.05,6.6
00670.jpg,7.79,7.74,8.03,7.7,8.35,7.93
00671.jpg,3.31,4.94,3.93,4.81,4.6,2.44
00672.jpg,6.14,6.13,6.59,6.44,7.47,6.9
00673.jpg,6.61,6.54,6.97,7.67,7.4,7.54
00674.jpg,3.33,3.84,3.84,3.84,3.72,2.99
00675.jpg,6.02,5.22,5.75,6.51,6.26,6.96
00676.jpg,6.46,5.54,6.19,6.17,7.13,6.74
00677.jpg,6.59,4.31,5.79,5.95,6.67,6.78
00678.jpg,6.37,6.85,6.33,6.74,7.08,6.57
00679.jpg,5.54,4.87,5.96,5.91,6.97,6.14
00680.jpg,5.16,6.42,6.04,6.0,6.55,4.86
00681.jpg,6.17,4.4,5.74,6.85,6.52,6.31
00682.jpg,6.29,5.39,5.67,5.91,6.57,6.2
00683.jpg,4.3,5.74,5.53,5.27,5.92,3.37
00684.jpg,6.8,7.13,6.4,6.54,6.4,6.16
00685.jpg,7.6,6.55,6.95,7.01,7.37,6.45
00686.jpg,5.47,2.88,4.83,4.94,6.75,4.79
00687.jpg,3.89,1.83,3.67,3.96,4.98,3.77
00688.jpg,3.33,3.67,4.31,4.16,4.11,1.5
00689.jpg,2.96,2.27,3.91,3.8,5.28,3.16
00690.jpg,3.06,2.03,3.73,3.93,4.62,1.8
00691.jpg,4.66,5.16,5.78,5.23,5.42,2.54
00692.jpg,6.33,5.24,5.96,5.71,6.93,6.31
00693.jpg,6.93,6.24,6.26,6.54,7.05,6.54
00694.jpg,3.19,3.7,4.06,3.95,4.15,2.3
00695.jpg,7.66,7.3,7.19,7.2,8.17,7.26
00696.jpg,3.86,5.73,5.09,5.11,4.0,3.17
00697.jpg,3.6,2.39,4.54,3.29,5.04,2.71
00698.jpg,4.9,2.9,5.13,4.07,6.02,4.46
00699.jpg,4.64,4.53,5.19,5.19,5.11,2.22
00700.jpg,5.29,4.57,5.21,5.24,5.68,3.73
00701.jpg,4.04,6.41,6.22,5.22,6.12,2.22
00702.jpg,6.48,6.9,7.02,6.98,6.55,6.55
00703.jpg,3.35,4.1,5.28,3.88,3.6,3.7
00704.jpg,7.72,8.07,7.43,7.18,7.08,7.51
00705.jpg,7.29,7.54,7.6,7.51,7.34,7.4
00706.jpg,4.09,5.76,6.67,5.73,5.01,2.92
00707.jpg,6.88,6.31,7.29,6.93,6.78,6.85
00708.jpg,2.21,6.51,5.35,4.56,4.57,1.38
00709.jpg,6.92,6.87,6.75,6.31,5.77,6.89
00710.jpg,7.39,6.71,6.77,6.88,6.52,6.83
00711.jpg,7.26,6.89,7.41,6.53,6.84,7.35
00712.jpg,0.88,1.22,1.32,0.96,1.67,0.87
00713.jpg,5.79,5.95,5.64,6.18,3.68,5.99
00714.jpg,7.21,6.95,6.79,7.26,6.14,7.29
00715.jpg,5.58,4.39,5.11,5.64,3.39,4.77
00716.jpg,7.12,6.09,7.15,7.3,6.36,6.94
00717.jpg,8.36,7.35,7.99,8.2,7.7,7.55
00718.jpg,8.41,7.65,8.26,8.21,7.37,7.91
00719.jpg,4.32,5.41,6.31,6.07,4.71,2.66
00720.jpg,4.62,5.89,6.71,6.46,4.55,2.41
00721.jpg,6.57,6.04,6.84,7.13,5.52,6.18
00722.jpg,3.39,4.24,5.66,5.04,3.76,1.53
00723.jpg,2.97,5.53,5.51,4.83,3.81,1.17
00724.jpg,3.74,5.6,5.98,5.87,3.84,2.61
00725.jpg,5.87,6.63,6.35,6.86,6.01,4.95
00726.jpg,2.15,5.76,5.57,5.38,3.85,1.46
00727.jpg,4.88,5.47,6.12,6.07,4.29,3.69
00728.jpg,4.58,5.48,6.01,5.66,4.71,3.92
00729.jpg,6.13,5.21,5.4,6.03,4.31,4.91
00730.jpg,5.0,4.76,5.29,5.7,3.95,4.77
00731.jpg,3.7,4.53,4.92,4.64,2.83,3.51
00732.jpg,5.07,5.02,5.74,5.21,4.69,3.85
00733.jpg,5.89,5.29,5.93,5.57,3.84,4.58
00734.jpg,8.06,7.68,7.94,7.67,7.64,7.43
00735.jpg,2.62,5.56,5.4,4.44,4.49,1.87
00736.jpg,8.05,7.74,7.57,8.15,7.55,7.29
00737.jpg,2.63,2.67,2.07,3.44,2.76,2.09
00738.jpg,6.53,4.57,6.31,6.31,6.31,6.45
00739.jpg,6.11,6.66,6.16,4.79,5.08,6.71
00740.jpg,6.85,6.93,6.75,6.33,7.02,6.2
00741.jpg,3.74,5.94,5.67,5.11,4.7,3.19
00742.jpg,4.01,6.35,6.21,5.64,4.91,2.72
00743.jpg,6.76,7.08,7.0,6.47,6.39,5.46
00744.jpg,2.49,4.36,4.4,2.96,3.84,2.63
00745.jpg,3.69,6.22,5.94,4.97,4.31,2.79
00746.jpg,3.29,5.37,5.51,4.05,4.15,2.6
00747.jpg,3.79,4.73,5.17,4.34,3.95,2.89
00748.jpg,3.73,5.62,5.86,5.71,3.72,2.17
00749.jpg,3.35,4.38,4.68,4.51,3.08,2.06
00750.jpg,3.61,3.03,4.77,4.57,3.02,2.97
00751.jpg,2.71,2.99,3.48,2.46,2.93,2.96
00752.jpg,2.52,4.47,3.56,2.2,2.71,2.43
00753.jpg,6.33,5.56,5.65,5.76,5.44,5.92
00754.jpg,3.16,6.22,5.37,4.92,4.48,2.55
00755.jpg,2.29,3.85,5.29,3.72,3.47,2.01
00756.jpg,2.61,3.58,4.72,3.96,2.78,2.09
00757.jpg,4.88,3.16,5.2,5.48,6.5,5.87
00758.jpg,3.58,6.11,5.58,6.09,4.83,2.74
00759.jpg,5.47,4.27,4.96,5.37,5.49,5.83
00760.jpg,4.63,5.0,4.99,4.77,5.05,4.05
00761.jpg,6.99,6.6,6.88,7.0,7.26,7.43
00762.jpg,3.78,5.37,5.56,4.72,4.24,2.64
00763.jpg,7.85,7.74,7.74,8.18,7.32,7.49
00764.jpg,6.53,7.21,7.38,6.91,6.67,7.05
00765.jpg,6.42,7.33,8.1,7.38,5.9,6.0
00766.jpg,6.77,6.47,7.25,7.07,5.92,6.62
00767.jpg,2.32,5.64,5.11,4.6,3.74,1.6
00768.jpg,5.51,3.96,5.49,5.63,7.08,5.38
00769.jpg,6.88,6.29,6.56,7.09,7.61,6.99
00770.jpg,3.78,6.29,6.33,4.66,4.91,2.71
00771.jpg,2.67,3.0,4.85,2.58,1.98,1.55
00772.jpg,3.53,4.77,5.12,3.5,3.9,2.72
00773.jpg,1.05,2.72,2.83,1.52,1.58,0.88
00774.jpg,4.43,5.38,5.02,5.02,2.7,3.4
00775.jpg,4.05,4.5,5.12,4.68,3.78,3.05
00776.jpg,3.65,5.8,4.98,4.38,3.65,2.72
00777.jpg,7.95,8.12,8.17,8.18,7.93,7.9
00778.jpg,4.35,5.13,5.92,4.47,4.75,3.33
00779.jpg,5.28,6.02,5.9,5.55,4.98,3.78
00780.jpg,7.42,7.52,7.47,7.22,6.97,6.63
00781.jpg,5.38,3.78,4.65,4.42,5.97,6.08
00782.jpg,8.31,7.99,7.63,7.93,7.37,6.99
00783.jpg,4.03,4.51,5.46,3.2,4.23,2.63
00784.jpg,5.97,5.23,6.28,5.42,5.75,5.75
00785.jpg,6.08,5.38,6.17,5.57,5.73,5.23
00786.jpg,4.82,5.28,6.49,4.59,2.96,3.39
00787.jpg,6.12,4.47,6.7,6.12,5.43,6.2
00788.jpg,6.17,6.37,7.07,6.67,5.67,5.12
00789.jpg,7.55,7.86,8.09,7.73,6.51,6.63
00790.jpg,3.83,4.42,5.0,3.93,3.18,3.13
00791.jpg,7.78,7.55,8.13,7.98,6.98,7.33
00792.jpg,7.05,6.88,6.93,7.25,6.52,6.92
00793.jpg,6.53,4.48,6.93,5.97,5.98,6.88
00794.jpg,6.86,7.01,7.19,7.03,6.54,6.79
00795.jpg,6.24,5.71,7.39,5.53,6.26,6.81
00796.jpg,2.54,2.63,3.63,2.99,3.31,1.46
00797.jpg,1.79,1.23,3.43,2.09,3.1,1.16
00798.jpg,4.24,4.31,5.26,4.33,4.11,2.76
00799.jpg,7.42,6.48,7.25,6.53,6.37,7.63
00800.jpg,4.45,5.03,5.57,5.8,3.17,5.07
00801.jpg,6.17,5.62,6.25,6.15,5.7,6.57
00802.jpg,2.22,3.88,5.17,2.45,3.75,1.53
00803.jpg,7.12,6.77,7.5,6.68,6.68,7.87
00804.jpg,2.42,4.03,4.88,2.75,4.54,1.21
00805.jpg,7.83,7.68,8.15,7.85,7.32,7.73
00806.jpg,7.53,6.53,7.7,7.83,7.03,7.75
00807.jpg,3.53,4.09,5.83,5.71,2.51,3.6
00808.jpg,7.14,6.57,7.8,7.23,6.97,8.1
00809.jpg,6.32,6.68,6.65,6.12,5.78,6.02
00810.jpg,2.34,4.56,5.53,3.21,4.67,1.8
00811.jpg,5.9,5.93,6.12,6.3,4.62,5.83
00812.jpg,6.4,6.14,7.16,6.49,6.89,5.93
00813.jpg,2.45,1.23,3.22,2.97,3.02,2.12
00814.jpg,7.75,8.07,7.8,7.48,7.08,7.93
00815.jpg,6.35,5.77,7.48,6.03,5.95,6.55
00816.jpg,4.27,4.58,5.15,3.85,3.9,3.88
00817.jpg,3.6,4.87,5.0,4.72,4.73,1.88
00818.jpg,2.88,1.6,4.25,2.43,3.83,2.03
00819.jpg,3.68,4.93,4.92,3.87,3.33,1.62
00820.jpg,7.04,7.33,7.4,7.05,6.78,7.86
00821.jpg,6.25,5.45,6.69,5.35,5.98,5.81
00822.jpg,5.7,4.8,5.73,4.77,6.03,5.99
00823.jpg,8.06,7.86,7.73,7.93,7.5,8.33
00824.jpg,2.9,4.59,5.71,4.06,4.96,2.13
00825.jpg,3.01,2.75,4.65,3.2,5.16,1.84
00826.jpg,2.93,4.21,5.57,4.26,4.2,2.33
00827.jpg,2.92,3.12,5.86,3.18,5.32,1.87
00828.jpg,4.01,5.14,5.63,4.64,5.44,3.34
00829.jpg,5.1,5.47,5.8,4.81,5.0,4.06
00830.jpg,2.6,4.89,5.1,3.87,3.74,1.43
00831.jpg,8.24,8.16,8.34,8.12,8.19,7.62
00832.jpg,7.84,7.61,8.0,7.81,7.67,7.56
00833.jpg,8.21,8.16,8.31,8.07,7.99,8.33
00834.jpg,4.29,5.04,5.83,4.71,4.9,3.48
00835.jpg,1.27,4.11,4.53,3.66,4.01,0.79
00836.jpg,3.03,5.1,5.29,4.51,4.61,2.29
00837.jpg,1.51,3.86,4.53,3.2,3.54,0.86
00838.jpg,2.6,3.14,3.64,2.71,2.6,1.61
00839.jpg,2.07,2.64,4.37,2.67,2.71,1.36
00840.jpg,4.73,4.93,4.94,5.09,3.59,4.61
00841.jpg,2.83,7.01,6.62,5.93,4.89,1.79
00842.jpg,2.88,4.78,5.01,4.49,4.4,2.2
00843.jpg,2.93,5.93,6.4,5.5,4.64,1.81
00844.jpg,3.14,6.34,6.74,5.61,4.7,2.23
00845.jpg,7.45,7.74,7.77,7.69,7.61,7.79
00846.jpg,4.82,5.78,6.8,6.08,4.34,3.35
00847.jpg,5.4,5.68,6.95,5.26,4.52,4.1
00848.jpg,5.15,5.58,6.93,5.35,3.75,4.22
00849.jpg,7.1,7.08,7.5,6.95,6.45,7.11
00850.jpg,6.36,7.17,7.09,6.75,6.02,6.27
00851.jpg,3.99,5.4,6.51,5.69,4.84,2.94
00852.jpg,3.41,5.22,5.77,5.04,4.07,1.91
00853.jpg,4.76,4.13,6.67,4.51,5.54,5.32
00854.jpg,2.44,5.3,5.63,4.82,4.14,1.76
00855.jpg,4.06,3.23,4.95,4.23,4.9,4.27
00856.jpg,5.49,5.19,5.97,6.27,5.93,5.19
00857.jpg,6.68,5.82,6.64,6.72,6.44,6.83
00858.jpg,5.24,6.11,6.4,5.84,5.93,3.94
00859.jpg,6.7,7.54,7.63,7.44,6.97,6.87
00860.jpg,5.08,5.96,7.44,6.55,6.19,3.92
00861.jpg,7.25,6.81,7.34,7.06,6.54,6.6
00862.jpg,2.93,4.65,5.28,4.83,3.56,1.77
00863.jpg,6.63,6.59,7.4,7.09,6.53,6.49
00864.jpg,3.15,2.04,3.6,3.4,5.18,4.8
00865.jpg,5.85,6.82,6.55,5.79,5.91,5.81
00866.jpg,7.58,7.07,7.78,7.5,6.54,7.35
00867.jpg,6.75,7.23,7.84,6.81,6.72,7.4
00868.jpg,6.78,6.72,7.48,7.19,5.92,6.71
00869.jpg,4.9,7.14,7.2,7.24,5.72,4.38
00870.jpg,5.91,6.07,6.47,6.41,6.14,6.52
00871.jpg,7.28,7.37,7.79,7.53,7.46,7.42
00872.jpg,1.16,0.95,2.42,1.54,1.98,0.86
00873.jpg,4.33,5.28,4.78,3.86,4.69,3.75
00874.jpg,6.78,7.12,6.65,7.23,6.35,6.21
00875.jpg,2.65,3.87,5.01,4.36,4.05,1.78
00876.jpg,6.15,5.67,6.72,6.39,6.35,6.53
00877.jpg,6.14,5.73,6.96,6.59,6.64,6.29
00878.jpg,2.41,4.67,5.85,4.8,4.65,1.83
00879.jpg,5.05,3.98,6.18,5.31,5.04,4.9
00880.jpg,3.31,5.79,6.04,5.49,4.59,1.79
00881.jpg,4.26,6.04,6.64,6.03,4.37,2.56
00882.jpg,6.98,6.22,7.16,7.04,6.53,6.84
00883.jpg,1.55,1.51,2.23,1.45,2.58,1.11
00884.jpg,8.23,8.1,8.54,8.17,7.69,7.92
00885.jpg,2.81,5.31,5.27,3.28,3.39,1.84
00886.jpg,4.23,4.46,5.92,4.65,5.49,3.94
00887.jpg,4.36,6.04,6.78,5.11,4.54,2.94
00888.jpg,2.28,1.98,4.39,2.33,3.41,2.24
00889.jpg,2.37,4.62,4.66,3.52,3.55,1.12
00890.jpg,2.82,5.32,5.03,4.43,2.61,1.17
00891.jpg,3.44,5.02,5.38,4.92,2.96,2.27
00892.jpg,6.61,7.06,6.91,6.53,6.59,6.82
00893.jpg,6.5,6.56,6.99,6.78,7.07,7.04
00894.jpg,3.49,6.34,6.64,5.03,3.59,3.64
00895.jpg,7.18,7.29,7.1,7.3,6.81,7.61
00896.jpg,2.8,5.25,5.44,4.27,3.31,1.63
00897.jpg,2.95,5.75,5.91,4.85,3.73,2.01
00898.jpg,6.52,6.78,6.91,6.82,6.18,6.12
00899.jpg,5.97,6.78,6.26,6.07,5.83,6.66
